Station,Data Acquisition Time,Latitude,Longitude,Groundwater Level Telemetry 6 Hourly (meter),RL_MSL,time_diff,Year,Month,Day,Hour,DayOfWeek,WeekOfYear,Quarter,IsWeekend,Lag_1,Lag_4,Lag_28,RollingMean_4,RollingStd_4,Hour_sin,Hour_cos,Month_sin,Month_cos,Station_ID
Adakamaranahalli,2021-11-16 00:00:00,13.07,77.45,-19.67,849.0,0 days 06:00:00,2021,11,16,0,1,46,4,0,-19.8,-19.73,-20.13,-19.947499999999998,0.23084987907004062,0.0,1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-16 06:00:00,13.07,77.45,-20.01,849.0,0 days 06:00:00,2021,11,16,6,1,46,4,0,-19.67,-20.24,-20.43,-19.9325,0.25078210994138306,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-16 12:00:00,13.07,77.45,-20.37,849.0,0 days 06:00:00,2021,11,16,12,1,46,4,0,-20.01,-20.02,-20.7,-19.875,0.17019596548288687,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-16 18:00:00,13.07,77.45,-19.78,849.0,0 days 06:00:00,2021,11,16,18,1,46,4,0,-20.37,-19.8,-20.16,-19.962500000000002,0.3056550343115343,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-17 00:00:00,13.07,77.45,-19.61,849.0,0 days 06:00:00,2021,11,17,0,2,46,4,0,-19.78,-19.67,-20.13,-19.957500000000003,0.3093406967514167,0.0,1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-17 06:00:00,13.07,77.45,-20.3,849.0,0 days 06:00:00,2021,11,17,6,2,46,4,0,-19.61,-20.01,-20.69,-19.942500000000003,0.32877297131402466,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-17 12:00:00,13.07,77.45,-20.58,849.0,0 days 06:00:00,2021,11,17,12,2,46,4,0,-20.3,-20.37,-20.79,-20.015,0.37704995248196554,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-17 18:00:00,13.07,77.45,-19.87,849.0,0 days 06:00:00,2021,11,17,18,2,46,4,0,-20.58,-19.78,-20.35,-20.0675,0.45043497495937296,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-18 00:00:00,13.07,77.45,-19.64,849.0,0 days 06:00:00,2021,11,18,0,3,46,4,0,-19.87,-19.61,-20.12,-20.09,0.43320510923424127,0.0,1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-18 06:00:00,13.07,77.45,-19.95,849.0,0 days 06:00:00,2021,11,18,6,3,46,4,0,-19.64,-20.3,-20.56,-20.0975,0.4222459788638022,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-18 12:00:00,13.07,77.45,-19.63,849.0,0 days 06:00:00,2021,11,18,12,3,46,4,0,-19.95,-20.58,-20.2,-20.009999999999998,0.40207793606047487,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-18 18:00:00,13.07,77.45,-19.47,849.0,0 days 06:00:00,2021,11,18,18,3,46,4,0,-19.63,-19.87,-20.05,-19.7725,0.1621470525993474,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-19 00:00:00,13.07,77.45,-19.33,849.0,0 days 06:00:00,2021,11,19,0,4,46,4,0,-19.47,-19.64,-19.92,-19.6725,0.20072784228067778,0.0,1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-19 06:00:00,13.07,77.45,-19.3,849.0,0 days 06:00:00,2021,11,19,6,4,46,4,0,-19.33,-19.95,-20.52,-19.595,0.26652079343519186,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-19 12:00:00,13.07,77.45,-19.24,849.0,0 days 06:00:00,2021,11,19,12,4,46,4,0,-19.3,-19.63,-20.09,-19.432499999999997,0.1510794492973555,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-19 18:00:00,13.07,77.45,-19.1,849.0,0 days 06:00:00,2021,11,19,18,4,46,4,0,-19.24,-19.47,-19.95,-19.335,0.09746794344805788,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-20 00:00:00,13.07,77.45,-19.0,849.0,0 days 06:00:00,2021,11,20,0,5,46,4,1,-19.1,-19.33,-19.95,-19.2425,0.10210288928328644,0.0,1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-20 06:00:00,13.07,77.45,-19.72,849.0,0 days 06:00:00,2021,11,20,6,5,46,4,1,-19.0,-19.3,-19.97,-19.16,0.13564659966249298,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-20 12:00:00,13.07,77.45,-19.35,849.0,0 days 06:00:00,2021,11,20,12,5,46,4,1,-19.72,-19.24,-20.72,-19.265,0.31890437438203,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-20 18:00:00,13.07,77.45,-19.03,849.0,0 days 06:00:00,2021,11,20,18,5,46,4,1,-19.35,-19.1,-20.05,-19.2925,0.3207673092237737,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-21 00:00:00,13.07,77.45,-18.87,849.0,0 days 06:00:00,2021,11,21,0,6,46,4,1,-19.03,-19.0,-19.86,-19.275,0.33630343441599514,0.0,1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-21 06:00:00,13.07,77.45,-19.96,849.0,0 days 06:00:00,2021,11,21,6,6,46,4,1,-18.87,-19.72,-20.52,-19.2425,0.37571043814795363,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-21 12:00:00,13.07,77.45,-19.89,849.0,0 days 06:00:00,2021,11,21,12,6,46,4,1,-19.96,-19.35,-19.97,-19.302500000000002,0.4816205283553914,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-21 18:00:00,13.07,77.45,-19.08,849.0,0 days 06:00:00,2021,11,21,18,6,46,4,1,-19.89,-19.03,-19.84,-19.4375,0.5674137232507889,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-22 00:00:00,13.07,77.45,-18.81,849.0,0 days 06:00:00,2021,11,22,0,0,47,4,0,-19.08,-18.87,-19.73,-19.450000000000003,0.5558776843874828,0.0,1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-22 06:00:00,13.07,77.45,-18.97,849.0,0 days 06:00:00,2021,11,22,6,0,47,4,0,-18.81,-19.96,-20.24,-19.435,0.5771481612203153,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-22 12:00:00,13.07,77.45,-19.41,849.0,0 days 06:00:00,2021,11,22,12,0,47,4,0,-18.97,-19.89,-20.02,-19.1875,0.48127435003332236,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-22 18:00:00,13.07,77.45,-18.68,849.0,0 days 06:00:00,2021,11,22,18,0,47,4,0,-19.41,-19.08,-19.8,-19.0675,0.25382080292993847,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-23 00:00:00,13.07,77.45,-18.47,849.0,0 days 06:00:00,2021,11,23,0,1,47,4,0,-18.68,-18.81,-19.67,-18.9675,0.317949157361154,0.0,1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-23 06:00:00,13.07,77.45,-19.58,849.0,0 days 06:00:00,2021,11,23,6,1,47,4,0,-18.47,-18.97,-20.01,-18.8825,0.4070524126776178,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-23 12:00:00,13.07,77.45,-18.74,849.0,0 days 06:00:00,2021,11,23,12,1,47,4,0,-19.58,-19.41,-20.37,-19.034999999999997,0.5424942396007534,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-23 18:00:00,13.07,77.45,-18.45,849.0,0 days 06:00:00,2021,11,23,18,1,47,4,0,-18.74,-18.68,-19.78,-18.8675,0.48890183063678855,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-24 00:00:00,13.07,77.45,-18.26,849.0,0 days 06:00:00,2021,11,24,0,2,47,4,0,-18.45,-18.47,-19.61,-18.81,0.5300943312279474,0.0,1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-24 06:00:00,13.07,77.45,-18.93,849.0,0 days 06:00:00,2021,11,24,6,2,47,4,0,-18.26,-19.58,-20.3,-18.7575,0.5827735409230635,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-24 12:00:00,13.07,77.45,-18.32,849.0,0 days 06:00:00,2021,11,24,12,2,47,4,0,-18.93,-18.74,-20.58,-18.595,0.2980492129386428,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-24 18:00:00,13.07,77.45,-18.15,849.0,0 days 06:00:00,2021,11,24,18,2,47,4,0,-18.32,-18.45,-19.87,-18.490000000000002,0.30386400466877983,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-25 00:00:00,13.07,77.45,-17.99,849.0,0 days 06:00:00,2021,11,25,0,3,47,4,0,-18.15,-18.26,-19.64,-18.415,0.3504758669771019,0.0,1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-25 06:00:00,13.07,77.45,-18.23,849.0,0 days 06:00:00,2021,11,25,6,3,47,4,0,-17.99,-18.93,-19.95,-18.347499999999997,0.41104541517130894,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-25 12:00:00,13.07,77.45,-18.78,849.0,0 days 06:00:00,2021,11,25,12,3,47,4,0,-18.23,-18.32,-19.63,-18.1725,0.14008925726130975,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-25 18:00:00,13.07,77.45,-18.14,849.0,0 days 06:00:00,2021,11,25,18,3,47,4,0,-18.78,-18.15,-19.47,-18.287499999999998,0.3431593410259388,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-28 00:00:00,13.07,77.45,-17.71,849.0,2 days 06:00:00,2021,11,28,0,6,47,4,1,-18.14,-17.99,-19.33,-18.285,0.344528663539078,0.0,1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-28 06:00:00,13.07,77.45,-17.77,849.0,0 days 06:00:00,2021,11,28,6,6,47,4,1,-17.71,-18.23,-19.3,-18.215,0.43973476854427956,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-28 12:00:00,13.07,77.45,-18.74,849.0,0 days 06:00:00,2021,11,28,12,6,47,4,1,-17.77,-18.78,-19.24,-18.1,0.49159604012511615,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-11-28 18:00:00,13.07,77.45,-17.91,849.0,0 days 06:00:00,2021,11,28,18,6,47,4,1,-18.74,-18.14,-19.1,-18.09,0.47321594788569926,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0
Adakamaranahalli,2021-12-02 00:00:00,13.07,77.45,-17.29,849.0,3 days 06:00:00,2021,12,2,0,3,48,4,0,-17.91,-17.71,-19.0,-18.0325,0.4790528850416162,0.0,1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-02 06:00:00,13.07,77.45,-17.29,849.0,0 days 06:00:00,2021,12,2,6,3,48,4,0,-17.29,-17.77,-19.72,-17.927500000000002,0.6032343381031126,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-02 12:00:00,13.07,77.45,-17.97,849.0,0 days 06:00:00,2021,12,2,12,3,48,4,0,-17.29,-18.74,-19.35,-17.807499999999997,0.6869437143367021,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-02 18:00:00,13.07,77.45,-17.26,849.0,0 days 06:00:00,2021,12,2,18,3,48,4,0,-17.97,-17.91,-19.03,-17.615000000000002,0.37607623340670987,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-03 00:00:00,13.07,77.45,-17.15,849.0,0 days 06:00:00,2021,12,3,0,4,48,4,0,-17.26,-17.29,-18.87,-17.4525,0.34528973341246355,0.0,1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-03 06:00:00,13.07,77.45,-17.54,849.0,0 days 06:00:00,2021,12,3,6,4,48,4,0,-17.15,-17.29,-19.96,-17.4175,0.3732179881339033,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-03 12:00:00,13.07,77.45,-17.89,849.0,0 days 06:00:00,2021,12,3,12,4,48,4,0,-17.54,-17.97,-19.89,-17.48,0.3656045222186343,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-03 18:00:00,13.07,77.45,-17.35,849.0,0 days 06:00:00,2021,12,3,18,4,48,4,0,-17.89,-17.26,-19.08,-17.46,0.33035334618160583,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-04 00:00:00,13.07,77.45,-17.53,849.0,0 days 06:00:00,2021,12,4,0,5,48,4,1,-17.35,-17.15,-18.81,-17.482499999999998,0.31489416211384924,0.0,1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-04 06:00:00,13.07,77.45,-17.51,849.0,0 days 06:00:00,2021,12,4,6,5,48,4,1,-17.53,-17.54,-18.97,-17.5775,0.22588713996163068,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-04 12:00:00,13.07,77.45,-18.15,849.0,0 days 06:00:00,2021,12,4,12,5,48,4,1,-17.51,-17.89,-19.41,-17.57,0.22803508501992745,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-04 18:00:00,13.07,77.45,-17.34,849.0,0 days 06:00:00,2021,12,4,18,5,48,4,1,-18.15,-17.35,-18.68,-17.634999999999998,0.3526565846070501,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-06 00:00:00,13.07,77.45,-17.14,849.0,1 days 06:00:00,2021,12,6,0,0,49,4,0,-17.34,-17.53,-18.47,-17.6325,0.3553753883806668,0.0,1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-06 06:00:00,13.07,77.45,-17.5,849.0,0 days 06:00:00,2021,12,6,6,0,49,4,0,-17.14,-17.51,-19.58,-17.535,0.4369973302741249,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-06 12:00:00,13.07,77.45,-17.2,849.0,0 days 06:00:00,2021,12,6,12,0,49,4,0,-17.5,-18.15,-18.74,-17.5325,0.43721657486122295,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-06 18:00:00,13.07,77.45,-17.1,849.0,0 days 06:00:00,2021,12,6,18,0,49,4,0,-17.2,-17.34,-18.45,-17.295,0.160312195418978,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-07 00:00:00,13.07,77.45,-17.3,849.0,0 days 06:00:00,2021,12,7,0,1,49,4,0,-17.1,-17.14,-18.26,-17.235,0.18138357147231923,0.0,1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-07 06:00:00,13.07,77.45,-17.39,849.0,0 days 06:00:00,2021,12,7,6,1,49,4,0,-17.3,-17.5,-18.93,-17.275,0.17078251276614828,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-07 12:00:00,13.07,77.45,-17.77,849.0,0 days 06:00:00,2021,12,7,12,1,49,4,0,-17.39,-17.2,-18.32,-17.2475,0.12526638282763805,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-07 18:00:00,13.07,77.45,-17.26,849.0,0 days 06:00:00,2021,12,7,18,1,49,4,0,-17.77,-17.1,-18.15,-17.39,0.28083209693109673,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-08 00:00:00,13.07,77.45,-17.07,849.0,0 days 06:00:00,2021,12,8,0,2,49,4,0,-17.26,-17.3,-17.99,-17.43,0.23309511649406744,0.0,1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-08 06:00:00,13.07,77.45,-17.41,849.0,0 days 06:00:00,2021,12,8,6,2,49,4,0,-17.07,-17.39,-18.23,-17.372500000000002,0.29578990291542684,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-08 12:00:00,13.07,77.45,-18.1,849.0,0 days 06:00:00,2021,12,8,12,2,49,4,0,-17.41,-17.77,-18.78,-17.3775,0.2963528302548347,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-08 18:00:00,13.07,77.45,-17.31,849.0,0 days 06:00:00,2021,12,8,18,2,49,4,0,-18.1,-17.26,-18.14,-17.46,0.4487761134463933,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-09 00:00:00,13.07,77.45,-17.11,849.0,0 days 06:00:00,2021,12,9,0,3,49,4,0,-17.31,-17.07,-17.71,-17.4725,0.4419935896971623,0.0,1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-09 06:00:00,13.07,77.45,-17.46,849.0,0 days 06:00:00,2021,12,9,6,3,49,4,0,-17.11,-17.41,-17.77,-17.4825,0.430145324280121,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-09 12:00:00,13.07,77.45,-17.98,849.0,0 days 06:00:00,2021,12,9,12,3,49,4,0,-17.46,-18.1,-18.74,-17.495,0.4280576285190855,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-09 18:00:00,13.07,77.45,-17.21,849.0,0 days 06:00:00,2021,12,9,18,3,49,4,0,-17.98,-17.31,-17.91,-17.465,0.3720663023351938,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-10 00:00:00,13.07,77.45,-17.06,849.0,0 days 06:00:00,2021,12,10,0,4,49,4,0,-17.21,-17.11,-17.29,-17.439999999999998,0.3889301565406281,0.0,1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-10 06:00:00,13.07,77.45,-17.49,849.0,0 days 06:00:00,2021,12,10,6,4,49,4,0,-17.06,-17.46,-17.29,-17.4275,0.4035983977504347,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-10 12:00:00,13.07,77.45,-17.17,849.0,0 days 06:00:00,2021,12,10,12,4,49,4,0,-17.49,-17.98,-17.97,-17.435000000000002,0.404680944284158,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-10 18:00:00,13.07,77.45,-17.04,849.0,0 days 06:00:00,2021,12,10,18,4,49,4,0,-17.17,-17.21,-17.26,-17.2325,0.1830072858296148,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-15 00:00:00,13.07,77.45,-16.772,849.0,4 days 06:00:00,2021,12,15,0,2,50,4,0,-17.04,-17.06,-17.15,-17.189999999999998,0.20800641015777244,0.0,1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-15 06:00:00,13.07,77.45,-17.364,849.0,0 days 06:00:00,2021,12,15,6,2,50,4,0,-16.772,-17.49,-17.54,-17.118,0.29826610043168755,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-15 12:00:00,13.07,77.45,-17.883,849.0,0 days 06:00:00,2021,12,15,12,2,50,4,0,-17.364,-17.17,-17.89,-17.0865,0.24836196702942798,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-15 18:00:00,13.07,77.45,-17.064,849.0,0 days 06:00:00,2021,12,15,18,2,50,4,0,-17.883,-17.04,-17.35,-17.26475,0.4779814326938385,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-16 00:00:00,13.07,77.45,-16.929,849.0,0 days 06:00:00,2021,12,16,0,3,50,4,0,-17.064,-16.772,-17.53,-17.27075,0.4743566696063778,0.0,1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-16 06:00:00,13.07,77.45,-18.046,849.0,0 days 06:00:00,2021,12,16,6,3,50,4,0,-16.929,-17.364,-17.51,-17.31,0.4230531881454775,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-16 12:00:00,13.07,77.45,-17.245,849.0,0 days 06:00:00,2021,12,16,12,3,50,4,0,-18.046,-17.883,-18.15,-17.4805,0.5655148097088599,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-16 18:00:00,13.07,77.45,-17.032,849.0,0 days 06:00:00,2021,12,16,18,3,50,4,0,-17.245,-17.064,-17.34,-17.320999999999998,0.5003711955472518,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-17 00:00:00,13.07,77.45,-16.899,849.0,0 days 06:00:00,2021,12,17,0,4,50,4,0,-17.032,-16.929,-17.14,-17.313,0.506073117246958,0.0,1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-17 06:00:00,13.07,77.45,-17.411,849.0,0 days 06:00:00,2021,12,17,6,4,50,4,0,-16.899,-18.046,-17.5,-17.3055,0.5138238997945237,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-17 12:00:00,13.07,77.45,-17.802,849.0,0 days 06:00:00,2021,12,17,12,4,50,4,0,-17.411,-17.245,-17.2,-17.14675,0.22658975410800328,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-17 18:00:00,13.07,77.45,-17.13,849.0,0 days 06:00:00,2021,12,17,18,4,50,4,0,-17.802,-17.032,-17.1,-17.286,0.4066800544245066,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-18 00:00:00,13.07,77.45,-16.941,849.0,0 days 06:00:00,2021,12,18,0,5,50,4,1,-17.13,-16.899,-17.3,-17.3105,0.388838012545137,0.0,1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-18 06:00:00,13.07,77.45,-17.046,849.0,0 days 06:00:00,2021,12,18,6,5,50,4,1,-16.941,-17.411,-17.39,-17.321,0.3743180465861249,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-18 12:00:00,13.07,77.45,-17.743,849.0,0 days 06:00:00,2021,12,18,12,5,50,4,1,-17.046,-17.802,-17.77,-17.22975,0.3892560211481081,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-18 18:00:00,13.07,77.45,-16.95,849.0,0 days 06:00:00,2021,12,18,18,5,50,4,1,-17.743,-17.13,-17.26,-17.214999999999996,0.36039145383881743,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-19 00:00:00,13.07,77.45,-16.839,849.0,0 days 06:00:00,2021,12,19,0,6,50,4,1,-16.95,-16.941,-17.07,-17.169999999999998,0.3849441517935537,0.0,1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-19 06:00:00,13.07,77.45,-17.514,849.0,0 days 06:00:00,2021,12,19,6,6,50,4,1,-16.839,-17.046,-17.41,-17.144499999999997,0.40786639969487504,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-19 12:00:00,13.07,77.45,-16.97,849.0,0 days 06:00:00,2021,12,19,12,6,50,4,1,-17.514,-17.743,-18.1,-17.261499999999998,0.4363244205863963,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-19 18:00:00,13.07,77.45,-16.88,849.0,0 days 06:00:00,2021,12,19,18,6,50,4,1,-16.97,-16.95,-17.31,-17.06825,0.30270158572439454,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-20 00:00:00,13.07,77.45,-17.188,849.0,0 days 06:00:00,2021,12,20,0,0,51,4,0,-16.88,-16.839,-17.11,-17.050749999999997,0.31364244504434846,0.0,1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-20 06:00:00,13.07,77.45,-18.013,849.0,0 days 06:00:00,2021,12,20,6,0,51,4,0,-17.188,-17.514,-17.46,-17.137999999999998,0.28205436828158975,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-20 12:00:00,13.07,77.45,-17.069,849.0,0 days 06:00:00,2021,12,20,12,0,51,4,0,-18.013,-16.97,-17.98,-17.26275,0.5166116368544056,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-20 18:00:00,13.07,77.45,-16.938,849.0,0 days 06:00:00,2021,12,20,18,0,51,4,0,-17.069,-16.88,-17.21,-17.2875,0.500016333066618,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-21 00:00:00,13.07,77.45,-16.823,849.0,0 days 06:00:00,2021,12,21,0,1,51,4,0,-16.938,-17.188,-17.06,-17.302,0.4848718043635038,0.0,1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-21 06:00:00,13.07,77.45,-16.978,849.0,0 days 06:00:00,2021,12,21,6,1,51,4,0,-16.823,-18.013,-17.49,-17.21075,0.5441938227017329,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-21 12:00:00,13.07,77.45,-17.78,849.0,0 days 06:00:00,2021,12,21,12,1,51,4,0,-16.978,-17.069,-17.17,-16.951999999999998,0.10198365882208536,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0
Adakamaranahalli,2021-12-21 18:00:00,13.07,77.45,-17.069,849.0,0 days 06:00:00,2021,12,21,18,1,51,4,0,-17.78,-16.938,-17.04,-17.12975,0.43845058634551864,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0
